,Postal Code,x,y,inseecode,place,population,density
30365,77560,-0.12302367,0.79288226,77080,Champcenest,114,9
30366,77390,-0.12940755,0.7929411,77081,Champdeuil,620,156
30367,77720,-0.1287362,0.7922494000000001,77082,Champeaux,790,61
30368,77420,-0.13030457,0.7972098000000001,77083,Champs-Sur-Marne,21611,2940
30369,77660,-0.12510039,0.79849243,77084,Changis-sur-Marne,939,135
30370,77720,-0.12768392,0.7915015000000001,77086,La Chapelle-Gauthier,927,53
30371,77540,-0.12647787,0.793092,77087,La Chapelle-Iger,134,15
30372,77760,-0.13191070000000002,0.78801095,77088,La Chapelle-la-Reine,2125,134
30373,77370,-0.12700999,0.7908113,77089,La Chapelle-Rablais,755,49
30374,77160,-0.124455,0.7910256999999999,77090,La Chapelle-Saint-Sulpice,144,23
30375,77610,-0.12796667,0.7947892,77091,Les Chapelles-Bourbon,214,33
30376,77580,-0.12648800000000002,0.7969282,77092,La Chapelle-sur-Crécy,0,0
30377,77410,-0.1279682,0.7986251999999999,77094,Charmentray,236,51
30378,77410,-0.12811288,0.79894215,77095,Charny,885,71
30379,77590,-0.13013747,0.79069096,77096,Chartrettes,2114,209
30380,77320,-0.12304656,0.79406464,77097,Chartronges,272,33
30381,77370,-0.12532024,0.7917417,77098,Chéteaubleau,213,63
30382,77570,-0.13101433,0.7849229999999999,77099,Chéteau-Landon,3314,113
30383,77820,-0.1289535,0.7908069999999999,77100,Le Chételet-en-Brie,3980,175
30384,77126,-0.12574334,0.78885514,77101,Chétenay-sur-Seine,838,64
30385,77167,-0.13155918,0.78648144,77102,Chétenoy,100,21
30386,77820,-0.12886660000000003,0.79138386,77103,Chétillon-la-Borde,201,28
30387,77610,-0.12824264,0.7942404000000001,77104,Chétres,530,35
30388,77124,-0.12717165,0.7988005,77105,Chauconin,0,0
30389,77169,-0.12378311,0.79564536,77106,Chauffry,762,148
30390,77390,-0.12795061,0.79360664,77107,Chaumes-en-Brie,2500,125
30391,77500,-0.13021608,0.7977867,77108,Chelles,45365,2853
30392,77160,-0.12409727,0.7921530999999999,77109,Chenoise,1108,31
30393,77570,-0.1315443,0.7852988000000001,77110,Chenou,277,20
30394,77700,-0.12833087,0.79749966,77111,Chessy,1124,196
30395,77760,-0.13170601,0.786799,77112,Chevrainvilliers,236,26
30396,77320,-0.12380377,0.79417425,77113,Chevru,496,36
30397,77173,-0.1299019,0.7947868,77114,Chevry-Cossigny,1954,117
30398,77710,-0.12788616,0.7862226999999999,77115,Chevry-en-Sereine,383,17
30399,77320,-0.12353074,0.7947241999999999,77116,Choisy-en-Brie,1049,42
30400,77730,-0.12265154,0.7981349,77117,Citry,640,127
30401,77410,-0.12890963,0.7987678,77118,Claye-Souilly,9740,646
30402,77440,-0.12422002,0.799248,77120,Cocherel,447,54
30403,77090,-0.12959403,0.7968059000000001,77121,Collégien,2331,546
30404,77380,-0.13116978,0.79409564,77122,Combs-la-Ville,19973,1379
30405,77290,-0.1291542,0.7996905,77123,Compans,507,96
30406,77450,-0.12753327,0.7976746,77125,Condé-Sainte-Libiaire,1365,635
30407,77170,-0.12965511,0.793864,77127,Coubert,1054,126
30408,77860,-0.12719944,0.7973295,77128,Couilly-Pont-aux-Dames,1635,344
30409,77580,-0.12640208,0.79750544,77130,Coulommes,361,98
30410,77120,-0.124916784,0.7958109999999999,77131,Coulommiers,13087,1197
30411,77700,-0.1279103,0.7977313,77132,Coupvray,2280,282
30412,77560,-0.12310689999999999,0.7923045999999999,77134,Courchamp,108,9
30413,77540,-0.1268569,0.79314834,77135,Courpalay,1135,78
30414,77390,-0.12904337,0.79406625,77136,Courquetaine,180,23
30415,77560,-0.122940466,0.7934597,77137,Courtacon,155,13
30416,77390,-0.12742542,0.793233,77138,Courtomer,491,106
30417,77181,-0.12924638,0.79144114,77139,Courtry,5503,1323
30418,77154,-0.12675799999999998,0.7898891,77140,Coutenéon,210,34
30419,77580,-0.12743132,0.79706913,77141,Coutevroult,498,64
30420,77124,-0.12675196,0.79903275,77143,Crégy-lés-Meaux,2294,625
30421,77610,-0.12716691,0.79496443,77144,Crévecoeur-en Brie,268,29
30422,77390,-0.12926167,0.7926236999999999,77145,Crisenoy,580,45
30423,77183,-0.12959403,0.7968059000000001,77146,Croissy-Beaubourg,2396,206
30424,77370,-0.1256999,0.79179746,77147,La Croix-en-Brie,615,21
30425,77840,-0.12442655,0.800458,77148,Crouy-sur-Ourcq,1260,65
30426,77160,-0.124371015,0.79160315,77149,Cucharmoy,196,15
30427,77165,-0.12798207,0.79980785,77150,Cuisy,370,111
30428,77320,-0.12422441,0.7939404999999999,77151,Dagny,272,34
30429,77230,-0.12883437,0.80052733,77153,Dammartin-en-Goéle,6620,738
30430,77163,-0.12661688,0.79606235,77154,Dammartin-sur-Tigeaux,593,66
30431,77400,-0.12870798,0.79755676,77155,Dampmart,2693,455
30432,77140,-0.13032565,0.7868838,77156,Darvault,742,95
30433,77440,-0.12342527,0.7994266,77157,Dhuisy,220,27
30434,77940,-0.12741853,0.7867430999999999,77158,Diant,198,18
30435,77130,-0.12828699,0.7874621,77161,Dormelles,663,51
30436,77510,-0.12403465,0.79656667,77162,Doue,940,47
30437,77139,-0.12653619,0.8004758000000001,77163,Douy-la-Ramée,210,26
30438,77830,-0.12732868,0.7899738000000001,77164,échouboulains,503,24
30439,77820,-0.12838334,0.79072136,77165,Les écrennes,557,30
30440,77250,-0.12915404,0.7881819,77166,écuelles,1940,164
30441,77126,-0.12551062,0.7891159000000001,77167,égligny,237,14
30442,77620,-0.12905736,0.7849228,77168,égreville,1623,51
30443,77184,-0.13020430000000002,0.79660404,77169,émerainville,6766,1239
30444,77250,-0.12957878,0.78795105,77170,épisy,324,44
30445,77450,-0.12772179,0.7977029,77171,Esbly,4488,1438
30446,77940,-0.1274382,0.78792554,77172,Esmans,953,53
30447,77139,-0.12605841,0.7998144,77173,étrépilly,612,46
30448,77157,-0.12390366,0.78947175,77174,éverly,583,67
30449,77515,-0.12590404,0.79566157,77176,Faremoutiers,1849,169
30450,77220,-0.12844706,0.7954515,77177,Faviéres,847,30
30451,77167,-0.13117716,0.7864230999999999,77178,Fay-lés-Nemours,373,48
30452,77133,-0.1290839,0.7899415,77179,Féricy,475,51
30453,77150,-0.13023607,0.7951331,77180,Férolles-Attilly,1022,80
30454,77320,-0.12254329,0.7948765,77182,La Ferté-Gaucher,3924,227
30455,77260,-0.12401248,0.79803777,77183,La Ferté-sous-Jouarre,8236,819
30456,77940,-0.12809622,0.7874336,77184,Flagy,415,58
30457,77930,-0.13193664,0.7903760999999999,77185,Fleury-en-Biére,456,33
30458,77300,-0.1303567,0.7892489,77186,Fontainebleau,15714,91
30459,77480,-0.12250445,0.7883866,77187,Fontaine-Fourches,471,40
30460,77590,-0.12937716,0.79057574,77188,Fontaine-le-Port,776,98
30461,77370,-0.12658721,0.7910435,77190,Fontains,223,16
30462,77370,-0.12711425,0.7914167,77191,Fontenailles,773,28
30463,77610,-0.12767479,0.79415524,77192,Fontenay-Trésigny,4518,204
30464,77165,-0.12695524,0.80024344,77193,Forfry,93,16
30465,77130,-0.12745734,0.7891081,77194,Forges,286,21
30466,77390,-0.1289259,0.7922779999999999,77195,Fouju,551,71
30467,77410,-0.12857679,0.7984223000000001,77196,Fresnes-sur-Marne,398,53
30468,77320,-0.12388765,0.7935966999999999,77197,Frétoy,109,17
30469,77760,-0.13304235,0.78700477,77198,Fromont,158,15
30470,77470,-0.12612773,0.7980547,77199,Fublaines,933,170
30471,77890,-0.13251409,0.786628,77200,Garentreville,85,13
30472,77370,-0.12614143,0.79274726,77201,Gastins,474,32
30473,77690,-0.13000378,0.78772014,77202,La Genevraye,528,40
30474,77910,-0.12595616,0.7992090999999999,77203,Germigny-l'Evéque,1369,116
30475,77840,-0.12334113,0.80000424,77204,Germigny-sous-Coulombs,147,23
30476,77165,-0.12695524,0.80024344,77205,Gesvres-le-Chapitre,94,22
30477,77120,-0.1253984,0.7964718000000001,77206,Giremoutiers,106,18
30478,77890,-0.13283852,0.78579265,77207,Gironville,131,10
30479,77114,-0.123481356,0.7897056,77208,Gouaix,1085,74
30480,77400,-0.12912889,0.7973255,77209,Gouvernes,934,343
30481,77130,-0.12811469,0.7886161,77210,La Grande-Paroisse,2392,82
30482,77118,-0.12559511,0.7885386,77212,Gravon,86,11
30483,77410,-0.12924217,0.7991136,77214,Gressy,868,260
30484,77220,-0.12910149,0.7949604,77215,Gretz-Armainvilliers,7246,536
30485,77880,-0.13057591,0.7878069000000001,77216,Grez-sur-Loing,1104,85
30486,77166,-0.12998985,0.7942100000000001,77217,Grisy-Suisnes,1648,90
30487,77480,-0.123225205,0.78878456,77218,Grisy-sur-Seine,137,21
30488,77580,-0.12623912,0.79600614,77219,Guérard,1781,90
30489,77760,-0.13246968,0.7869163,77220,Guercheville,189,21
30490,77600,-0.12917276,0.79703695,77221,Guermantes,1128,895
30491,77520,-0.12561642,0.7897211,77223,Gurcy-le-Chétel,352,28
30492,77515,-0.12636760000000002,0.7951404000000001,77224,Hautefeuille,220,22
30493,77580,-0.12569052,0.79710484,77225,La Haute-Maison,204,16
30494,77850,-0.12946433,0.7899989000000001,77226,Héricy,2216,207
30495,77114,-0.12291049,0.7896234999999999,77227,Hermé,450,28
30496,77510,-0.12206376,0.796871,77228,Hondevilliers,185,33
30497,77610,-0.12754515,0.795021,77229,La Houssaye-en-Brie,1038,84
30498,77890,-0.13260292,0.78605145,77230,Ichy,152,19
30499,77440,-0.12520345,0.79909754,77231,Isles-les-Meldeuses,498,72
30500,77450,-0.12748992,0.79796326,77232,Isles-lés-Villenoy,416,60
30501,77165,-0.1278376,0.7994908000000001,77233,Iverny,382,217
30502,77450,-0.12824365,0.79807675,77234,Jablines,333,41
30503,77440,-0.12482703,0.79904205,77235,Jaignes,289,29
30504,77480,-0.12383832,0.78857803,77236,Jaulnes,289,18
30505,77600,-0.12865044,0.79666257,77237,Jossigny,529,55
30506,77640,-0.12405465,0.7977491999999999,77238,Jouarre,3274,78
30507,77970,-0.12472964,0.7931298000000001,77239,Jouy-le-Chétel,1365,36
30508,77320,-0.12287988,0.79521966,77240,Jouy-sur-Morin,1806,98
30509,77230,-0.12854616,0.7998933000000001,77241,Juilly,1288,166
30510,77650,-0.12401037,0.79007685,77242,Jutigny,504,110
30511,77400,-0.1289403,0.7972968,77243,Lagny-sur-Marne,18643,3259
30512,77760,-0.13180847,0.787405,77244,Larchant,578,20
30513,77148,-0.1270765,0.78905153,77245,Laval-en Brie,338,17
30514,77171,-0.12209225,0.7912748000000001,77246,Léchelle,490,22
30515,77320,-0.12224784,0.7942445,77247,Lescherolles,372,34
30516,77450,-0.12809879,0.7977597,77248,Lesches,572,142
30517,77150,-0.13042514,0.7951621,77249,Lésigny,7865,776
30518,77320,-0.12304656,0.79406464,77250,Leudon-en-Brie,131,31
30519,77127,-0.13144797,0.7935479999999999,77251,Lieusaint,5200,434
30520,77550,-0.13016576,0.79305637,77252,Limoges-Fourches,230,29
30521,77550,-0.12997621,0.79302746,77253,Lissy,135,20
30522,77220,-0.12881044,0.79432607,77254,Liverdy-en-Brie,822,90
30523,77000,-0.13023971,0.7912968,77255,Livry-sur-Seine,1847,372
30524,77650,-0.12449699,0.790737,77256,Lizines,139,24
30525,77440,-0.12497265,0.7993585999999999,77257,Lizy-sur-Ourcq,3047,273
30526,77185,-0.13016012,0.79689246,77258,Lognes,12973,3850
30527,77230,-0.12902224,0.80055594,77259,Longperrier,1089,235
30528,77650,-0.12377845,0.79033804,77260,Longueville,1488,265
30529,77520,-0.124664955,0.78958213,77263,Luisetaines,197,39
30530,77138,-0.12340514,0.7982442,77265,Luzancy,778,118
30531,77133,-0.12870342,0.78988427,77266,Machault,538,33
30532,77570,-0.13084725,0.7857828,77267,La Madeleine-sur-Loing,287,47
30533,77700,-0.12780859,0.7971258000000001,77268,Magny-le-Hongre,331,71
30534,77950,-0.12996209,0.7918447,77269,Maincy,1641,161
30535,77580,-0.12573323,0.7968162,77270,Maisoncelles-en-Brie,561,41
30536,77570,-0.13169147,0.78561646,77271,Maisoncelles-en-Gétinais,107,12
30537,77370,-0.12481389,0.79122555,77272,Maison Rouge,599,43
30538,77230,-0.12789488,0.8003849000000001,77273,Marchémoret,307,44
30539,77139,-0.12662251,0.7998985,77274,Marcilly,360,52
30540,77560,-0.12264449999999999,0.7928276999999999,77275,Les Marets,107,20
30541,77100,-0.1270698,0.79819524,77276,Mareuil-lés-Meaux,1163,162
30542,77610,-0.12744236,0.7944154,77277,Marles-en-Brie,1095,86
30543,77120,-0.12405617,0.7950955,77278,Marolles-en-Brie,278,31
30544,77130,-0.12659031,0.7883899000000001,77279,Marolles-sur-Seine,1239,61
30545,77440,-0.12497265,0.7993585999999999,77280,Mary-sur-Marne,1059,477
30546,77120,-0.12561126,0.7950285,77281,Mauperthuis,406,206
30547,77990,-0.13000585,0.8004113,77282,Mauregard,226,26
30548,77145,-0.124844916,0.80022466,77283,May-en-Multien,692,36
30549,77100,-0.12702660000000002,0.79848367,77284,Meaux,48305,3264
30550,77350,-0.13076538,0.79167205,77285,Le Mée-sur-Seine,20933,3920
30551,77520,-0.12548947,0.79058707,77286,Meigneux,150,19
30552,77320,-0.121219195,0.79468703,77287,Meilleray,363,47
30553,77000,-0.13038567,0.79161406,77288,Melun,35319,4393
30554,77171,-0.1219178,0.78977656,77289,Melz-sur-Seine,278,15
30555,77730,-0.12321675,0.79821676,77290,Méry-sur-Marne,492,85
30556,77990,-0.12986216,0.8000941,77291,Le Mesnil-Amelot,705,72
30557,77410,-0.12886576,0.7990563,77292,Messy,787,76
30558,77130,-0.12606092,0.7880173,77293,Misy-sur-Yonne,515,82
30559,77290,-0.12976253,0.7994884,77294,Mitry-Mory,15205,508
30560,77950,-0.12958245,0.7917871,77295,Moisenay,970,111
30561,77550,-0.13092385,0.7931723,77296,Moissy-Cramayel,12263,859
30562,77520,-0.12500344,0.7899263000000001,77298,Mons-en-Montois,326,52
30563,77250,-0.12877278,0.7881246999999999,77299,Montarlot,224,43
30564,77470,-0.12570813,0.7982873,77300,Montceaux-lés-Meaux,532,113
30565,77151,-0.121276215,0.7929269,77301,Montceaux-lés-Provins,312,20
30566,77140,-0.13061976,0.7875185,77302,Montcourt-Fromonville,2183,267
30567,77320,-0.12086589999999998,0.79581565,77303,Montdauphin,157,16
30568,77320,-0.120299086,0.7957353,77304,Montenils,36,7
30569,77130,-0.1275431,0.7885310000000001,77305,Montereau-faut-Yonne,18657,2050
30570,77950,-0.13025372,0.7924794,77306,Montereau-sur-le-Jard,284,25
30571,77144,-0.1285631,0.79723966,77307,Montévrain,1794,329
30572,77122,-0.12722985,0.7996946,77309,Monthyon,1176,97
30573,77480,-0.12411231,0.7880281,77310,Montigny-le-Guesdier,252,32
30574,77520,-0.12622973,0.7895163000000001,77311,Montigny-Lencoup,1194,59
30575,77690,-0.13015077,0.78803754,77312,Montigny-sur-Loing,2553,277
30576,77940,-0.12733303,0.78732026,77313,Montmachoux,167,38
30577,77320,-0.12090693400000001,0.7955267,77314,Montolivet,168,10
30578,77450,-0.1275766,0.79738605,77315,Montry,2781,972
30579,77250,-0.12911063,0.7884705,77316,Moret-sur-Loing,4174,845
30580,77720,-0.12774439,0.7923955,77317,Mormant,3603,217
30581,77163,-0.12689178,0.79551333,77318,Mortcerf,1072,60
30582,77160,-0.12356979,0.7917816999999999,77319,Mortery,149,11
30583,77120,-0.12548354,0.79589444,77320,Mouroux,3594,214
30584,77480,-0.124219365,0.7886331,77321,Mousseaux-lés-Bray,604,70
30585,77230,-0.12972943,0.8009594,77322,Moussy-le-Neuf,2218,150
30586,77230,-0.12958583,0.80064213,77323,Moussy-le-Vieux,836,116
30587,77320,-0.12182799999999999,0.79447913,77324,Moutils,0,0
30588,77480,-0.124219365,0.7886331,77325,Mouy-sur-Seine,358,42
30589,77176,-0.13139161,0.7926536999999999,77326,Nandy,5429,634
30590,77370,-0.1265445,0.7913321,77327,Nangis,7013,290
30591,77760,-0.13381696,0.78830594,77328,Nanteau-sur-Essonnes,314,24
30592,77710,-0.1294144,0.78645116,77329,Nanteau-sur-Lunain,443,33
30593,77100,-0.12669298,0.7981389,77330,Nanteuil-lés-Meaux,4339,569
30594,77730,-0.12298645,0.7984783000000001,77331,Nanteuil-sur-Marne,346,277
30595,77230,-0.12877806,0.79963326,77332,Nantouillet,181,35
30596,77140,-0.13070744,0.7869417,77333,Nemours,12072,1115
30597,77540,-0.12653892,0.7939859,77334,Nesles-la-Gilberde,0,0
30598,77610,-0.12788,0.79536617,77336,Neufmoutiers-en-Brie,745,47
30599,77186,-0.12992732,0.79715204,77337,Noisiel,16525,3799
30600,77940,-0.12786247,0.78769386,77338,Noisy-Rudignon,467,112
30601,77123,-0.13273007,0.7890228,77339,Noisy-sur-école,1561,52
30602,77140,-0.12970936,0.78708565,77340,Nonville,508,44
30603,77114,-0.12280287599999999,0.7890187,77341,Noyen-sur-Seine,271,22
30604,77890,-0.13236748,0.78631026,77342,Obsonville,87,12
30605,77440,-0.12455390400000001,0.7995918000000001,77343,Ocquerre,284,28
30606,77178,-0.1272877,0.8005885,77344,Oissery,1465,97
30607,77750,-0.12300715599999999,0.7970071,77345,Orly-sur-Morin,468,80
30608,77540,-0.12630682,0.79424644,77346,Ormeaux,0,0
30609,77134,-0.12409399,0.7894992,77347,Les Ormes-sur-Voulzie,737,60
30610,77167,-0.13136818,0.78645223,77348,Ormesson,203,53
30611,77280,-0.12874651,0.8011043999999999,77349,Othis,5591,429
30612,77330,-0.12976995,0.79565215,77350,Ozoir-la-Ferriére,19031,1222
30613,77720,-0.12736501,0.79233885,77351,Ozouer-le-Repos,0,0
30614,77390,-0.12894122,0.7934606,77352,Ozouer-le-Voulgis,1286,114
30615,77710,-0.12907565,0.78610533,77353,Paley,394,43
30616,77830,-0.12832291,0.7898272,77354,Pamfou,610,59
30617,77520,-0.12443271,0.7898432,77355,Paroy,177,42
30618,77480,-0.12288558,0.78844106,77356,Passy-sur-Seine,31,7
30619,77970,-0.12534055,0.7929243,77357,Pécy,565,27
30620,77124,-0.12694016,0.79906094,77358,Penchard,773,178
30621,77131,-0.12626405,0.79453516,77360,Pézarches,225,25
30622,77580,-0.12527068,0.79733783,77361,Pierre-Levée,322,25
30623,77181,-0.12993923,0.7983348000000001,77363,Le Pin,952,142
30624,77165,-0.12802568,0.7995191999999999,77364,Le Plessis-aux-Bois,132,39
30625,77540,-0.12573898,0.7941625,77365,Le Plessis-Feu-Aussoux,322,58
30626,77165,-0.1278376,0.7994908000000001,77366,Le Plessis-l'Evéque,219,62
30627,77440,-0.12522079,0.80028015,77367,Le Plessis-Placy,224,27
30628,77160,-0.12335654,0.79057187,77368,Poigny,391,65
30629,77470,-0.12623025,0.79865986,77369,Poincy,591,92
30630,77167,-0.13026569999999998,0.7859895,77370,Poligny,744,27
30631,77515,-0.12567244,0.7959223000000001,77371,Pommeuse,1808,141
30632,77400,-0.12927356,0.79764265,77372,Pomponne,3044,425
30633,77135,-0.12930432,0.79617155,77374,Pontcarré,1748,185
30634,77710,-0.12892777,0.7857881,77375,Préaux,0,0
30635,77410,-0.12801172,0.7983368000000001,77376,Précy-sur-Marne,406,84
30636,77220,-0.12895606,0.79464316,77377,Presles-en-Brie,1620,93
30637,77310,-0.13156906,0.7915002,77378,Pringy,2253,550
30638,77160,-0.12312492,0.7908333000000001,77379,Provins,11608,789
30639,77139,-0.1261604,0.8004197,77380,Puisieux,227,25
30640,77720,-0.12679587,0.7922541999999999,77381,Quiers,547,46
30641,77860,-0.12696771,0.7975898,77382,Quincy-Voisins,3969,384
30642,77370,-0.12578477,0.7912201,77383,Rampillon,651,28
30643,77550,-0.13077854,0.7928546999999999,77384,Réau,663,50
30644,77510,-0.12313257,0.7961406999999999,77385,Rebais,1751,158
30645,77760,-0.13125050000000002,0.7884999,77386,Recloses,519,56
30646,77710,-0.12950119999999998,0.7858742,77387,Remauville,335,31
30647,77260,-0.12378191,0.7982991,77388,Reuil-en-Brie,508,86
30648,77000,-0.13047358,0.7910374,77389,La Rochette,2861,488
30649,77680,-0.12987083,0.79625785,77390,Roissy-en-Brie,18688,1369
30650,77160,-0.12342162400000001,0.7914656,77391,Rouilly,433,57
30651,77230,-0.12841478,0.80075884,77392,Rouvres,566,137
30652,77540,-0.12658173,0.79369736,77393,Rozay-en-Brie,2380,751
30653,77950,-0.13010797,0.7921621,77394,Rubelles,1753,448
30654,77760,-0.13299775,0.787293,77395,Rumont,110,17
30655,77560,-0.12253776,0.79222274,77396,Rupéreux,76,12
30656,77730,-0.12302834,0.7981894,77397,Saécy-sur-Marne,1393,101
30657,77510,-0.12252436,0.7963477,77398,Sablonniéres,595,43
30658,77515,-0.12556867,0.7953172,77400,Saint-Augustin,1249,120
30659,77320,-0.12170413,0.7953456,77402,Saint-Barthélemy,327,22
30660,77160,-0.122893386,0.79109484,77403,Saint-Brice,730,64
30661,77650,-0.123736724,0.7906267,77404,Sainte-Colombe,1555,191
30662,77750,-0.12353111,0.79737806,77405,Saint-Cyr-sur-Morin,1467,77
30663,77510,-0.123363286,0.79587924,77406,Saint-Denis-lés-Rebais,716,47
30664,77470,-0.12598212,0.7977380999999999,77408,Saint-Fiacre,350,127
30665,77130,-0.12692875,0.7887348000000001,77409,Saint-Germain-Laval,2362,267
30666,77950,-0.12987438,0.79242164,77410,Saint-Germain-Laxis,379,53
30667,77169,-0.12407678,0.79627794,77411,Saint-Germain-sous-Doue,364,36
30668,77930,-0.13227235,0.790723,77412,Saint-Germain-sur-école,329,130
30669,77860,-0.12738803,0.79735774,77413,Saint-Germain-sur-Morin,2356,490
30670,77160,-0.12333826,0.7920432,77414,Saint-Hilliers,340,18
30671,77660,-0.12533136,0.79823154,77415,Saint-Jean-les-Deux-Jumeaux,1152,87
30672,77370,-0.12527794,0.7920304,77416,Saint-Just-en Brie,140,19
30673,77510,-0.12298547,0.7958244999999999,77417,Saint-Léger,165,17
30674,77650,-0.12430693,0.7907093000000001,77418,Saint-Loup-de Naud,806,74
30675,77670,-0.12906724,0.7887589,77419,Saint-Mammés,3007,1342
30676,77230,-0.12869035,0.8002103,77420,Saint-Mard,2959,473
30677,77560,-0.121522404,0.79119366,77422,Saint Martin-Chennetron,0,0
30678,77320,-0.12134248,0.7938205,77424,Saint-Martin-du-Boschet,181,11
30679,77630,-0.13179085,0.7900585,77425,Saint-Martin-en-Biére,639,82
30680,77720,-0.12858985,0.79193234,77426,Saint-Méry,302,30
30681,77410,-0.12882190000000002,0.79934484,77427,Saint-Mesmes,296,38
30682,77720,-0.12749405,0.79147315,77428,Saint-Ouen-en-Brie,577,101
30683,77750,-0.12338447599999999,0.79706174,77429,Saint-Ouen-sur-Morin,479,126
30684,77178,-0.12747557,0.8006168,77430,Saint-Pathus,4515,842
30685,77140,-0.13089834,0.78697073,77431,Saint-Pierre-lés-Nemours,5374,249
30686,77120,-0.12546465,0.794712,77433,Saints,1007,50
30687,77480,-0.12455848,0.7889771,77434,Saint-Sauveur-lés-Bray,214,33
30688,77930,-0.1318478,0.79095274,77435,Saint-Sauveur-sur-école,968,132
30689,77169,-0.12363607,0.79532915,77436,Saint-Siméon,691,56
30690,77165,-0.12756254,0.8000396,77437,Saint-Soupplets,2721,197
30691,77400,-0.12931749,0.79735416,77438,Saint-Thibault-des-Vignes,4207,895
30692,77148,-0.12669563,0.7889951999999999,77439,Salins,556,53
30693,77260,-0.124577746,0.79812056,77440,Sammeron,820,135
30694,77920,-0.12965457,0.7900275999999999,77441,Samois-sur-Seine,1916,303
30695,77210,-0.12974189,0.7894507,77442,Samoreau,1856,328
30696,77320,-0.121803686,0.79329664,77444,Sancy-lés-Provins,180,10
30697,77176,-0.13124628,0.79233617,77445,Savigny-le-Temple,18520,1547
30698,77650,-0.12434886,0.79042065,77446,Savins,495,75
30699,77240,-0.1316701,0.79210615,77447,Seine-Port,1685,198
30700,77260,-0.12443161,0.7978044,77448,Sept-Sorts,314,98
30701,77700,-0.1282294,0.7968940999999999,77449,Serris,898,159
30702,77170,-0.1308476,0.7949316,77450,Servon,1924,260
30703,77640,-0.12480857,0.7978597,77451,Signy-Signets,576,43
30704,77520,-0.124664955,0.78958213,77452,Sigy,62,13
30705,77115,-0.1294363,0.7914699000000001,77453,Sivry-Courtry,809,36
30706,77520,-0.12472908,0.79047596,77454,Sognolles-en-Montois,253,25
30707,77111,-0.12988840000000001,0.7936043,77455,Soignolles-en-Brie,1474,137
30708,77650,-0.123207994,0.7902558000000001,77456,Soisy-Bouy,688,61
30709,77111,-0.12950954,0.79354674,77457,Solers,1099,175
30710,77460,-0.1305442,0.78544176,77458,Souppes-sur-Loing,4851,176
30711,77171,-0.122596145,0.7904626,77459,Sourdun,1114,48
30712,77440,-0.12482703,0.79904205,77460,Tancrou,267,22
30713,77520,-0.124622956,0.78987086,77461,Thénisy,215,40
30714,77230,-0.12911019999999998,0.7999791,77462,Thieux,581,48
30715,77810,-0.12940471,0.7891047,77463,Thomery,3025,815
30716,77400,-0.1288965,0.79758537,77464,Thorigny-sur-Marne,8326,1610
30717,77156,-0.12780039,0.7867998,77465,Thoury-Férottes,480,29
30718,77163,-0.12676273,0.796379,77466,Tigeaux,343,56
30719,77130,-0.12601855,0.7883058000000001,77467,La Tombe,194,25
30720,77200,-0.12973869,0.7971232,77468,Torcy,18681,3113
30721,77131,-0.1258856,0.7944791999999999,77469,Touquin,872,77
30722,77220,-0.12872323,0.79490316,77470,Tournan-en-Brie,5528,357
30723,77123,-0.13315569,0.78879344,77471,Tousson,334,25
30724,77510,-0.12286023,0.796691,77472,La Trétoire,476,51
30725,77710,-0.12951849999999998,0.78705686,77473,Treuzy-Levelay,432,31
30726,77450,-0.1277799,0.7985968000000001,77474,Trilbardou,406,51
30727,77470,-0.12608485,0.7983432,77475,Trilport,3825,349
30728,77440,-0.1256395,0.8000470999999999,77476,Trocy-en-Multien,205,27
30729,77760,-0.13167579999999998,0.78827006,77477,Ury,706,86
30730,77260,-0.124577746,0.79812056,77478,Ussy-sur-Marne,720,52
30731,77360,-0.12969464,0.7974117,77479,Vaires-sur-Marne,11194,1859
30732,77830,-0.12817581,0.78951013,77480,Valence-en-Brie,549,50
30733,77370,-0.12540486,0.7911644,77481,Vanvillé,138,18
30734,77130,-0.1279672,0.78829926,77482,Varennes-sur-Seine,3055,305
30735,77910,-0.12614433,0.7992371,77483,Varreddes,1520,190
30736,77580,-0.12621352,0.7974774,77484,Vaucourtois,193,41
30737,77123,-0.13258418,0.78870493,77485,Le Vaudoué,639,37
30738,77141,-0.12525581,0.7935017,77486,Vaudoy-en-Brie,582,22
30739,77000,-0.13038567,0.79161406,77487,Vaux-le-Pénil,8143,700
30740,77710,-0.12816311,0.785674,77489,Vaux-sur-Lunain,219,26
30741,77440,-0.12413539,0.7998253000000001,77490,Vendrest,470,27
30742,77250,-0.12930119,0.7884992,77491,Veneux-les-Sablons,4298,1067
30743,77510,-0.12158026,0.7962121999999999,77492,Verdelot,613,24
30744,77390,-0.12822673,0.7930579000000001,77493,Verneuil-l'étang,2577,330
30745,77240,-0.13086687,0.79227805,77495,Vert-Saint-Denis,7368,457
30746,77370,-0.12494058,0.7916861999999999,77496,Vieux-Champagne,191,21
30747,77320,-0.12209991,0.79392856,77497,Saint-Mars-Vieux-Maisons,0,0
30748,77450,-0.12763496,0.79828006,77498,Vignely,137,38
30749,77540,-0.1271499,0.7937818,77499,Vilbert,0,0
30750,77710,-0.12820604,0.78538555,77500,Villebéon,356,22
30751,77250,-0.12881604,0.7878363,77501,Villecerf,746,68
30752,77970,-0.124161035,0.7930469,77502,Villegagnon,0,0
30753,77560,-0.12110159,0.7914286,77503,Villegruis,0,0
